trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN6919F4939511:2025-07-17T23:13:36Z,18:13:00,18:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6920F4531488:2025-06-17T23:52:01Z,14:45:00,14:45:00,StopPoint:OCETGV INOUI-87747006,0,,0,1,
OCESN6920F4531488:2025-06-17T23:52:01Z,15:48:00,15:54:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6920F4531488:2025-06-17T23:52:01Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87686006,2,,1,0,
OCESN6920F4939512:2025-07-17T23:13:36Z,14:45:00,14:45:00,StopPoint:OCETGV INOUI-87747006,0,,0,1,
OCESN6920F4939512:2025-07-17T23:13:36Z,15:48:00,15:54:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6920F4939512:2025-07-17T23:13:36Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87686006,2,,1,0,
OCESN6921F4781863:2025-07-04T23:11:59Z,16:13:00,16:13:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6921F4781863:2025-07-04T23:11:59Z,18:05:00,18:10:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6921F4781863:2025-07-04T23:11:59Z,19:13:00,19:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6922F4920071:2025-07-16T09:45:24Z,16:45:00,16:45:00,StopPoint:OCETGV INOUI-87747006,0,,0,1,
OCESN6922F4920071:2025-07-16T09:45:24Z,17:48:00,17:53:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6922F4920071:2025-07-16T09:45:24Z,19:46:00,19:46:00,StopPoint:OCETGV INOUI-87686006,2,,1,0,
OCESN6922F4939513:2025-07-17T23:13:36Z,16:45:00,16:45:00,StopPoint:OCETGV INOUI-87747006,0,,0,1,
OCESN6922F4939513:2025-07-17T23:13:36Z,17:48:00,17:53:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6922F4939513:2025-07-17T23:13:36Z,19:46:00,19:46:00,StopPoint:OCETGV INOUI-87686006,2,,1,0,
OCESN6923F4510137:2025-06-27T23:52:54Z,17:12:00,17:12:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6923F4510137:2025-06-27T23:52:54Z,19:06:00,19:10:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6923F4510137:2025-06-27T23:52:54Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6923F4693830:2025-06-27T23:52:54Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6923F4693830:2025-06-27T23:52:54Z,19:04:00,19:08:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6923F4693830:2025-06-27T23:52:54Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6923F4888572:2025-07-13T23:08:16Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6923F4888572:2025-07-13T23:08:16Z,19:05:00,19:10:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6923F4888572:2025-07-13T23:08:16Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6923F4906981:2025-07-15T23:15:10Z,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6923F4906981:2025-07-15T23:15:10Z,19:06:00,19:10:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6923F4906981:2025-07-15T23:15:10Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6924F4888573:2025-07-13T23:08:16Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87747006,0,,0,1,
OCESN6924F4888573:2025-07-13T23:08:16Z,19:49:00,19:54:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6924F4888573:2025-07-13T23:08:16Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87686006,2,,1,0,
OCESN6924F4939514:2025-07-17T23:13:36Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87747006,0,,0,1,
OCESN6924F4939514:2025-07-17T23:13:36Z,19:49:00,19:54:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6924F4939514:2025-07-17T23:13:36Z,21:46:00,21:46:00,StopPoint:OCETGV INOUI-87686006,2,,1,0,
OCESN6925F4531486:2025-06-17T23:52:01Z,18:13:00,18:13:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6925F4531486:2025-06-17T23:52:01Z,20:05:00,20:10:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6925F4531486:2025-06-17T23:52:01Z,21:13:00,21:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6927F4531485:2025-06-17T23:52:01Z,19:13:00,19:13:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6927F4531485:2025-06-17T23:52:01Z,21:05:00,21:10:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6927F4531485:2025-06-17T23:52:01Z,22:13:00,22:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6927F4897228:2025-07-14T23:17:01Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6927F4897228:2025-07-14T23:17:01Z,21:04:00,21:10:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6927F4897228:2025-07-14T23:17:01Z,22:13:00,22:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6927F4939792:2025-07-17T23:13:36Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6927F4939792:2025-07-17T23:13:36Z,21:05:00,21:10:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6927F4939792:2025-07-17T23:13:36Z,22:13:00,22:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6928F4531481:2025-06-17T23:52:01Z,20:44:00,20:44:00,StopPoint:OCETGV INOUI-87747006,0,,0,1,
OCESN6928F4531481:2025-06-17T23:52:01Z,21:48:00,21:52:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6928F4531481:2025-06-17T23:52:01Z,23:50:00,23:50:00,StopPoint:OCETGV INOUI-87686006,2,,1,0,
OCESN6928F4531482:2025-06-17T23:52:01Z,18:59:00,18:59:00,StopPoint:OCETGV INOUI-87747006,0,,0,1,
OCESN6928F4531482:2025-06-17T23:52:01Z,20:07:00,20:11:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6928F4531482:2025-06-17T23:52:01Z,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87686006,2,,1,0,
OCESN6928F4897229:2025-07-14T23:17:01Z,20:44:00,20:44:00,StopPoint:OCETGV INOUI-87747006,0,,0,1,
OCESN6928F4897229:2025-07-14T23:17:01Z,21:48:00,21:52:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6928F4897229:2025-07-14T23:17:01Z,23:45:00,23:45:00,StopPoint:OCETGV INOUI-87686006,2,,1,0,
OCESN6929F4531477:2025-06-17T23:52:01Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6929F4531477:2025-06-17T23:52:01Z,21:06:00,21:10:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6929F4531477:2025-06-17T23:52:01Z,22:14:00,22:14:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6929F4531478:2025-06-17T23:52:01Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6929F4531478:2025-06-17T23:52:01Z,22:05:00,22:09:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6929F4531478:2025-06-17T23:52:01Z,23:13:00,23:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6929F4531479:2025-06-17T23:52:01Z,20:12:00,20:12:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6929F4531479:2025-06-17T23:52:01Z,22:05:00,22:09:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6929F4531479:2025-06-17T23:52:01Z,23:13:00,23:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6929F4897230:2025-07-14T23:17:01Z,20:14:00,20:14:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6929F4897230:2025-07-14T23:17:01Z,22:05:00,22:09:00,StopPoint:OCETGV INOUI-87762906,1,,0,0,
OCESN6929F4897230:2025-07-14T23:17:01Z,23:13:00,23:13:00,StopPoint:OCETGV INOUI-87747006,2,,1,0,
OCESN6931F4531474:2025-06-17T23:52:01Z,06:44:00,06:44:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6931F4531474:2025-06-17T23:52:01Z,08:20:00,08:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6931F4531474:2025-06-17T23:52:01Z,09:36:00,09:49:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6931F4531474:2025-06-17T23:52:01Z,09:59:00,10:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6931F4531474:2025-06-17T23:52:01Z,10:29:00,10:29:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6931F4531475:2025-06-17T23:52:01Z,06:45:00,06:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6931F4531475:2025-06-17T23:52:01Z,08:20:00,08:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6931F4531475:2025-06-17T23:52:01Z,09:36:00,09:49:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6931F4531475:2025-06-17T23:52:01Z,09:59:00,10:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6931F4531475:2025-06-17T23:52:01Z,10:30:00,10:30:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6931F4531476:2025-06-17T23:52:01Z,06:45:00,06:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6931F4531476:2025-06-17T23:52:01Z,08:20:00,08:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6931F4531476:2025-06-17T23:52:01Z,09:36:00,09:49:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6931F4531476:2025-06-17T23:52:01Z,09:59:00,09:59:00,StopPoint:OCETGV INOUI-87741132,3,,1,0,
OCESN6931F4781866:2025-07-04T23:11:59Z,06:45:00,06:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6931F4781866:2025-07-04T23:11:59Z,08:20:00,08:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6931F4781866:2025-07-04T23:11:59Z,09:36:00,09:49:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6931F4781866:2025-07-04T23:11:59Z,09:59:00,10:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6931F4781866:2025-07-04T23:11:59Z,10:29:00,10:29:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6937F4531470:2025-06-17T23:52:01Z,09:24:00,09:24:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6937F4531470:2025-06-17T23:52:01Z,10:59:00,11:02:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6937F4531470:2025-06-17T23:52:01Z,12:30:00,12:46:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6937F4531470:2025-06-17T23:52:01Z,12:57:00,13:00:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6937F4531470:2025-06-17T23:52:01Z,13:27:00,13:27:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6937F4796110:2025-07-05T23:09:20Z,09:45:00,09:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6937F4796110:2025-07-05T23:09:20Z,11:20:00,11:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6937F4796110:2025-07-05T23:09:20Z,12:34:00,12:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6937F4796110:2025-07-05T23:09:20Z,12:58:00,13:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6937F4796110:2025-07-05T23:09:20Z,13:29:00,13:29:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6937F4813912:2025-07-07T23:21:26Z,09:45:00,09:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6937F4813912:2025-07-07T23:21:26Z,11:20:00,11:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6937F4813912:2025-07-07T23:21:26Z,12:34:00,12:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6937F4813912:2025-07-07T23:21:26Z,12:58:00,13:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6937F4813912:2025-07-07T23:21:26Z,13:29:00,13:29:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6937F4920073:2025-07-16T09:45:24Z,09:46:00,09:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6937F4920073:2025-07-16T09:45:24Z,11:20:00,11:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6937F4920073:2025-07-16T09:45:24Z,12:34:00,12:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6937F4920073:2025-07-16T09:45:24Z,12:58:00,13:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6937F4920073:2025-07-16T09:45:24Z,13:29:00,13:29:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6937F4939515:2025-07-17T23:13:36Z,09:46:00,09:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6937F4939515:2025-07-17T23:13:36Z,11:20:00,11:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6937F4939515:2025-07-17T23:13:36Z,12:34:00,12:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6937F4939515:2025-07-17T23:13:36Z,12:58:00,12:58:00,StopPoint:OCETGV INOUI-87741132,3,,1,0,
OCESN6941F4510126:2025-06-17T23:52:01Z,12:42:00,12:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6941F4510126:2025-06-17T23:52:01Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6941F4510126:2025-06-17T23:52:01Z,15:35:00,15:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6941F4510126:2025-06-17T23:52:01Z,15:58:00,16:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6941F4510126:2025-06-17T23:52:01Z,16:32:00,16:32:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6941F4531463:2025-06-17T23:52:01Z,12:46:00,12:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6941F4531463:2025-06-17T23:52:01Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6941F4531463:2025-06-17T23:52:01Z,15:35:00,15:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6941F4531463:2025-06-17T23:52:01Z,15:58:00,15:58:00,StopPoint:OCETGV INOUI-87741132,3,,1,0,
OCESN6941F4531468:2025-07-01T23:24:24Z,12:45:00,12:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6941F4531468:2025-07-01T23:24:24Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6941F4531468:2025-07-01T23:24:24Z,15:35:00,15:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6941F4531468:2025-07-01T23:24:24Z,15:58:00,16:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6941F4531468:2025-07-01T23:24:24Z,16:32:00,16:32:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6941F4781867:2025-07-04T23:11:59Z,12:45:00,12:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6941F4781867:2025-07-04T23:11:59Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6941F4781867:2025-07-04T23:11:59Z,15:35:00,15:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6941F4781867:2025-07-04T23:11:59Z,15:58:00,16:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6941F4781867:2025-07-04T23:11:59Z,16:32:00,16:32:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6941F4897232:2025-07-14T23:17:01Z,12:46:00,12:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6941F4897232:2025-07-14T23:17:01Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6941F4897232:2025-07-14T23:17:01Z,15:35:00,15:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6941F4897232:2025-07-14T23:17:01Z,15:58:00,16:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6941F4897232:2025-07-14T23:17:01Z,16:32:00,16:32:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6941F4920075:2025-07-16T09:45:24Z,12:46:00,12:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6941F4920075:2025-07-16T09:45:24Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6941F4920075:2025-07-16T09:45:24Z,15:35:00,15:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6941F4920075:2025-07-16T09:45:24Z,15:58:00,16:02:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6941F4920075:2025-07-16T09:45:24Z,16:32:00,16:32:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6941F4939517:2025-07-17T23:13:36Z,12:46:00,12:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6941F4939517:2025-07-17T23:13:36Z,14:20:00,14:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6941F4939517:2025-07-17T23:13:36Z,15:36:00,15:48:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6941F4939517:2025-07-17T23:13:36Z,15:58:00,15:58:00,StopPoint:OCETGV INOUI-87741132,3,,1,0,
OCESN6949F4510121:2025-06-17T23:52:01Z,17:45:00,17:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4510121:2025-06-17T23:52:01Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4510121:2025-06-17T23:52:01Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4510121:2025-06-17T23:52:01Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4510121:2025-06-17T23:52:01Z,21:39:00,21:39:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4531450:2025-06-17T23:52:01Z,17:45:00,17:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4531450:2025-06-17T23:52:01Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4531450:2025-06-17T23:52:01Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4531450:2025-06-17T23:52:01Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4531450:2025-06-17T23:52:01Z,21:40:00,21:40:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4531451:2025-06-17T23:52:01Z,17:45:00,17:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4531451:2025-06-17T23:52:01Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4531451:2025-06-17T23:52:01Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4531451:2025-06-17T23:52:01Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4531451:2025-06-17T23:52:01Z,21:39:00,21:39:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4531452:2025-06-17T23:52:01Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4531452:2025-06-17T23:52:01Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4531452:2025-06-17T23:52:01Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4531452:2025-06-17T23:52:01Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4531452:2025-06-17T23:52:01Z,21:37:00,21:37:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4531453:2025-07-05T23:09:20Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4531453:2025-07-05T23:09:20Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4531453:2025-07-05T23:09:20Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4531453:2025-07-05T23:09:20Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4531453:2025-07-05T23:09:20Z,21:37:00,21:37:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4531455:2025-06-17T23:52:01Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4531455:2025-06-17T23:52:01Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4531455:2025-06-17T23:52:01Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4531455:2025-06-17T23:52:01Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4531455:2025-06-17T23:52:01Z,21:40:00,21:40:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4531456:2025-06-17T23:52:01Z,17:45:00,17:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4531456:2025-06-17T23:52:01Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4531456:2025-06-17T23:52:01Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4531456:2025-06-17T23:52:01Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4531456:2025-06-17T23:52:01Z,21:37:00,21:37:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4531457:2025-06-17T23:52:01Z,17:45:00,17:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4531457:2025-06-17T23:52:01Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4531457:2025-06-17T23:52:01Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4531457:2025-06-17T23:52:01Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4531457:2025-06-17T23:52:01Z,21:37:00,21:37:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4531460:2025-06-17T23:52:01Z,17:45:00,17:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4531460:2025-06-17T23:52:01Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4531460:2025-06-17T23:52:01Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4531460:2025-06-17T23:52:01Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4531460:2025-06-17T23:52:01Z,21:35:00,21:35:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4531461:2025-06-17T23:52:01Z,17:45:00,17:45:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4531461:2025-06-17T23:52:01Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
OCESN6949F4531461:2025-06-17T23:52:01Z,20:41:00,20:55:00,StopPoint:OCETGV INOUI-87741009,2,,0,0,
OCESN6949F4531461:2025-06-17T23:52:01Z,21:05:00,21:08:00,StopPoint:OCETGV INOUI-87741132,3,,0,0,
OCESN6949F4531461:2025-06-17T23:52:01Z,21:35:00,21:35:00,StopPoint:OCETGV INOUI-87746008,4,,1,0,
OCESN6949F4867856:2025-07-11T23:16:08Z,17:46:00,17:46:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN6949F4867856:2025-07-11T23:16:08Z,19:20:00,19:23:00,StopPoint:OCETGV INOUI-87725705,1,,0,0,
